"BIOME" "ECO_NAME" "ECO_ID" "Lon" "Lat"
"9719" 6 "Central Canadian Shield forests" 50602 -87.75 50.25
"9720" 6 "Okhotsk-Manchurian taiga" 80606 139.75 50.25
"9721" 6 "Central Canadian Shield forests" 50602 -74.25 50.75
"9722" 4 "East European forest steppe" 80419 35.75 50.75
"9723" 6 "Eastern Canadian forests" 50605 -65.25 51.25
"9724" 8 "Canadian Aspen forests and parklands" 50802 -113.25 51.75
"9725" 6 "Trans-Baikal conifer forests" 80609 108.75 51.75
"9726" 8 "Kazakh forest steppe" 80809 58.25 52.25
"9727" 6 "East Siberian taiga" 80601 114.75 52.25
"9728" 8 "Canadian Aspen forests and parklands" 50802 -103.75 52.75
"9729" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 122.25 52.75
"9730" 6 "Midwestern Canadian Shield forests" 50609 -96.25 53.25
"9731" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 127.75 53.25
"9732" 6 "Midwestern Canadian Shield forests" 50609 -93.75 53.75
"9733" 6 "Okhotsk-Manchurian taiga" 80606 135.75 53.75
"9734" 6 "Southern Hudson Bay taiga" 50616 -82.75 54.25
"9735" 4 "East European forest steppe" 80419 38.25 54.25
"9736" 6 "East Siberian taiga" 80601 94.25 54.25
"9737" 6 "Eastern Canadian Shield taiga" 50606 -66.25 54.75
"9738" 4 "East European forest steppe" 80419 56.75 54.75
"9739" 6 "Mid-Continental Canadian forests" 50608 -108.25 55.25
"9740" 4 "Sarmatic mixed forests" 80436 24.75 55.25
"9741" 8 "Kazakh forest steppe" 80809 80.75 55.25
"9742" 6 "Kamchatka-Kurile meadows and sparse forests" 80603 156.75 55.25
"9743" 6 "Eastern Canadian Shield taiga" 50606 -76.75 55.75
"9744" 4 "Sarmatic mixed forests" 80436 51.25 55.75
"9745" 6 "East Siberian taiga" 80601 107.25 55.75
"9746" 6 "Mid-Continental Canadian forests" 50608 -116.25 56.25
"9747" 4 "Sarmatic mixed forests" 80436 22.25 56.25
"9748" 4 "Western Siberian hemiboreal forests" 80444 78.25 56.25
"9749" 6 "East Siberian taiga" 80601 134.25 56.25
"9750" 6 "Southern Hudson Bay taiga" 50616 -93.25 56.75
"9751" 6 "Scandinavian and Russian taiga" 80608 46.75 56.75
"9752" 6 "East Siberian taiga" 80601 102.75 56.75
"9753" 6 "Northern Cordillera forests" 50613 -124.75 57.25
"9754" 4 "Sarmatic mixed forests" 80436 14.75 57.25
"9755" 6 "West Siberian taiga" 80611 75.75 57.25
"9756" 6 "East Siberian taiga" 80601 131.75 57.25
"9757" 6 "Northern Canadian Shield taiga" 50612 -96.25 57.75
"9758" 6 "Scandinavian and Russian taiga" 80608 52.75 57.75
"9759" 6 "East Siberian taiga" 80601 108.75 57.75
"9760" 6 "Muskwa-Slave Lake forests" 50610 -119.75 58.25
"9761" 4 "Sarmatic mixed forests" 80436 27.75 58.25
"9762" 6 "West Siberian taiga" 80611 83.75 58.25
"9763" 6 "East Siberian taiga" 80601 139.75 58.25
"9764" 6 "Ural montane forests and tundra" 80610 58.75 58.75
"9765" 6 "East Siberian taiga" 80601 114.75 58.75
"9766" 6 "Muskwa-Slave Lake forests" 50610 -121.25 59.25
"9767" 6 "Scandinavian and Russian taiga" 80608 31.25 59.25
"9768" 6 "West Siberian taiga" 80611 87.25 59.25
"9769" 6 "Northern Canadian Shield taiga" 50612 -101.25 59.75
"9770" 6 "Scandinavian and Russian taiga" 80608 54.75 59.75
"9771" 6 "East Siberian taiga" 80601 110.75 59.75
"9772" 6 "West Siberian taiga" 80611 63.25 60.25
"9773" 6 "East Siberian taiga" 80601 119.25 60.25
"9774" 6 "Cook Inlet taiga" 50603 -150.75 60.75
"9775" 6 "West Siberian taiga" 80611 64.75 60.75
"9776" 6 "East Siberian taiga" 80601 120.75 60.75
"9777" 6 "West Siberian taiga" 80611 63.25 61.25
"9778" 6 "East Siberian taiga" 80601 119.25 61.25
"9779" 6 "Interior Alaska-Yukon lowland taiga" 50607 -158.75 61.75
"9780" 6 "Northern Canadian Shield taiga" 50612 -96.75 61.75
"9781" 6 "Scandinavian and Russian taiga" 80608 54.75 61.75
"9782" 6 "East Siberian taiga" 80601 110.75 61.75
"9783" 6 "East Siberian taiga" 80601 91.25 62.25
"9784" 6 "Northeast Siberian taiga" 80605 147.25 62.25
"9785" 6 "West Siberian taiga" 80611 69.25 62.75
"9786" 6 "East Siberian taiga" 80601 125.25 62.75
"9787" 6 "Northern Canadian Shield taiga" 50612 -106.75 63.25
"9788" 6 "Scandinavian and Russian taiga" 80608 42.75 63.25
"9789" 6 "East Siberian taiga" 80601 98.75 63.25
"9790" 6 "Iceland boreal birch forests and alpine tundra" 80602 -18.75 63.75
"9791" 6 "West Siberian taiga" 80611 65.25 63.75
"9792" 6 "East Siberian taiga" 80601 121.25 63.75
"9793" 6 "Scandinavian and Russian taiga" 80608 27.25 64.25
"9794" 6 "West Siberian taiga" 80611 85.25 64.25
"9795" 6 "Northeast Siberian taiga" 80605 141.25 64.25
"9796" 6 "Interior Alaska-Yukon lowland taiga" 50607 -150.75 64.75
"9797" 6 "East Siberian taiga" 80601 95.75 64.75
"9798" 6 "Northeast Siberian taiga" 80605 151.75 64.75
"9799" 6 "Interior Alaska-Yukon lowland taiga" 50607 -142.75 65.25
"9800" 6 "Scandinavian and Russian taiga" 80608 54.25 65.25
"9801" 6 "East Siberian taiga" 80601 110.25 65.25
"9802" 6 "Northwest Territories taiga" 50614 -133.75 65.75
"9803" 6 "East Siberian taiga" 80601 118.75 65.75
"9804" 6 "Scandinavian and Russian taiga" 80608 20.75 66.25
"9805" 6 "Interior Alaska-Yukon lowland taiga" 50607 -156.25 66.75
"9806" 6 "Scandinavian and Russian taiga" 80608 39.75 66.75
"9807" 6 "East Siberian taiga" 80601 100.75 66.75
"9808" 6 "Northeast Siberian taiga" 80605 156.75 66.75
"9809" 6 "Northwest Territories taiga" 50614 -135.25 67.25
"9810" 6 "East Siberian taiga" 80601 121.75 67.25
"9811" 6 "Scandinavian and Russian taiga" 80608 27.75 67.75
"9812" 6 "East Siberian taiga" 80601 90.25 67.75
"9813" 6 "Northeast Siberian taiga" 80605 146.25 67.75
"9814" 6 "Northeast Siberian taiga" 80605 132.25 68.25
"9815" 6 "East Siberian taiga" 80601 114.25 69.75
"9816" 6 "East Siberian taiga" 80601 111.75 70.25
"9817" 6 "East Siberian taiga" 80601 100.75 71.25
"9818" 4 "Eastern forest-boreal transition" 50406 -78.75 47.25
"9819" 4 "Western Great Lakes forests" 50416 -94.75 48.25
"9820" 4 "Manchurian mixed forests" 80426 131.25 48.25
"9821" 6 "Central Canadian Shield forests" 50602 -77.25 48.75
"9822" 6 "Eastern Canadian forests" 50605 -56.25 49.25
"9823" 6 "Trans-Baikal conifer forests" 80609 107.25 49.25
"9824" 4 "Manchurian mixed forests" 80426 126.25 49.75
"9825" 6 "Central Canadian Shield forests" 50602 -87.25 50.25
"9826" 6 "Okhotsk-Manchurian taiga" 80606 140.25 50.25
"9827" 6 "Central Canadian Shield forests" 50602 -73.75 50.75
"9828" 4 "East European forest steppe" 80419 36.25 50.75
"9829" 6 "Eastern Canadian forests" 50605 -64.75 51.25
"9830" 6 "Trans-Baikal conifer forests" 80609 109.25 51.75
"9831" 8 "Kazakh forest steppe" 80809 58.75 52.25
"9832" 6 "East Siberian taiga" 80601 115.25 52.25
"9833" 8 "Canadian Aspen forests and parklands" 50802 -103.25 52.75
"9834" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 122.75 52.75
"9835" 6 "Midwestern Canadian Shield forests" 50609 -95.75 53.25
"9836" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 128.25 53.25
"9837" 6 "Midwestern Canadian Shield forests" 50609 -93.25 53.75
"9838" 6 "Okhotsk-Manchurian taiga" 80606 136.25 53.75
"9839" 6 "Eastern Canadian Shield taiga" 50606 -79.25 54.25
"9840" 4 "East European forest steppe" 80419 38.75 54.25
"9841" 6 "East Siberian taiga" 80601 94.75 54.25
"9842" 6 "Eastern Canadian Shield taiga" 50606 -65.75 54.75
"9843" 4 "East European forest steppe" 80419 57.25 54.75
"9844" 6 "East Siberian taiga" 80601 113.75 54.75
"9845" 6 "Mid-Continental Canadian forests" 50608 -107.75 55.25
"9846" 4 "Sarmatic mixed forests" 80436 25.25 55.25
"9847" 8 "Kazakh forest steppe" 80809 81.25 55.25
"9848" 6 "Eastern Canadian Shield taiga" 50606 -76.25 55.75
"9849" 4 "Sarmatic mixed forests" 80436 51.75 55.75
"9850" 6 "East Siberian taiga" 80601 107.75 55.75
"9851" 6 "Mid-Continental Canadian forests" 50608 -115.75 56.25
"9852" 4 "Sarmatic mixed forests" 80436 22.75 56.25
"9853" 4 "Western Siberian hemiboreal forests" 80444 78.75 56.25
"9854" 6 "East Siberian taiga" 80601 134.75 56.25
"9855" 6 "Southern Hudson Bay taiga" 50616 -92.75 56.75
"9856" 6 "Scandinavian and Russian taiga" 80608 47.25 56.75
"9857" 6 "East Siberian taiga" 80601 103.25 56.75
"9858" 6 "Northern Cordillera forests" 50613 -124.25 57.25
"9859" 4 "Sarmatic mixed forests" 80436 15.25 57.25
"9860" 6 "West Siberian taiga" 80611 76.25 57.25
"9861" 6 "East Siberian taiga" 80601 132.25 57.25
"9862" 6 "Northern Canadian Shield taiga" 50612 -95.75 57.75
"9863" 6 "Scandinavian and Russian taiga" 80608 53.25 57.75
"9864" 6 "East Siberian taiga" 80601 109.25 57.75
"9865" 6 "Muskwa-Slave Lake forests" 50610 -119.25 58.25
"9866" 4 "Sarmatic mixed forests" 80436 28.25 58.25
"9867" 6 "West Siberian taiga" 80611 84.25 58.25
"9868" 6 "Okhotsk-Manchurian taiga" 80606 140.25 58.25
"9869" 6 "Ural montane forests and tundra" 80610 59.25 58.75
"9870" 6 "East Siberian taiga" 80601 115.25 58.75
"9871" 6 "Muskwa-Slave Lake forests" 50610 -120.75 59.25
"9872" 6 "Scandinavian and Russian taiga" 80608 31.75 59.25
"9873" 6 "West Siberian taiga" 80611 87.75 59.25
"9874" 6 "Northern Canadian Shield taiga" 50612 -100.75 59.75
"9875" 6 "Scandinavian and Russian taiga" 80608 55.25 59.75
"9876" 6 "East Siberian taiga" 80601 111.25 59.75
"9877" 6 "Interior Alaska-Yukon lowland taiga" 50607 -156.25 60.25
"9878" 6 "West Siberian taiga" 80611 63.75 60.25
"9879" 6 "East Siberian taiga" 80601 119.75 60.25
"9880" 6 "Cook Inlet taiga" 50603 -150.25 60.75
"9881" 6 "West Siberian taiga" 80611 65.25 60.75
"9882" 6 "East Siberian taiga" 80601 121.25 60.75
"9883" 6 "West Siberian taiga" 80611 63.75 61.25
"9884" 6 "East Siberian taiga" 80601 119.75 61.25
"9885" 6 "Interior Alaska-Yukon lowland taiga" 50607 -158.25 61.75
"9886" 6 "Scandinavian and Russian taiga" 80608 55.25 61.75
"9887" 6 "East Siberian taiga" 80601 111.25 61.75
"9888" 6 "Northern Canadian Shield taiga" 50612 -113.75 62.25
"9889" 6 "Scandinavian and Russian taiga" 80608 35.25 62.25
"9890" 6 "East Siberian taiga" 80601 91.75 62.25
"9891" 6 "Northeast Siberian taiga" 80605 147.75 62.25
"9892" 6 "Yukon Interior dry forests" 50617 -137.25 62.75
"9893" 6 "West Siberian taiga" 80611 69.75 62.75
"9894" 6 "East Siberian taiga" 80601 125.75 62.75
"9895" 6 "Northern Canadian Shield taiga" 50612 -106.25 63.25
"9896" 6 "Scandinavian and Russian taiga" 80608 43.25 63.25
"9897" 6 "East Siberian taiga" 80601 99.25 63.25
"9898" 6 "Iceland boreal birch forests and alpine tundra" 80602 -18.25 63.75
"9899" 6 "West Siberian taiga" 80611 65.75 63.75
"9900" 6 "East Siberian taiga" 80601 121.75 63.75
"9901" 6 "Scandinavian and Russian taiga" 80608 27.75 64.25
"9902" 6 "West Siberian taiga" 80611 85.75 64.25
"9903" 6 "Northeast Siberian taiga" 80605 141.75 64.25
"9904" 6 "Interior Alaska-Yukon lowland taiga" 50607 -150.25 64.75
"9905" 6 "Scandinavian and Russian taiga" 80608 40.25 64.75
"9906" 6 "East Siberian taiga" 80601 96.25 64.75
"9907" 6 "Northeast Siberian taiga" 80605 152.25 64.75
"9908" 6 "Interior Alaska-Yukon lowland taiga" 50607 -142.25 65.25
"9909" 6 "Scandinavian and Russian taiga" 80608 54.75 65.25
"9910" 6 "East Siberian taiga" 80601 110.75 65.25
"9911" 6 "Northwest Territories taiga" 50614 -133.25 65.75
"9912" 6 "West Siberian taiga" 80611 63.25 65.75
"9913" 6 "East Siberian taiga" 80601 119.25 65.75
"9914" 6 "Scandinavian and Russian taiga" 80608 21.25 66.25
"9915" 6 "Interior Alaska-Yukon lowland taiga" 50607 -155.75 66.75
"9916" 6 "Scandinavian and Russian taiga" 80608 40.25 66.75
"9917" 6 "East Siberian taiga" 80601 101.25 66.75
"9918" 6 "Northeast Siberian taiga" 80605 157.25 66.75
"9919" 6 "Northwest Territories taiga" 50614 -134.75 67.25
"9920" 6 "East Siberian taiga" 80601 122.25 67.25
"9921" 6 "Scandinavian and Russian taiga" 80608 28.25 67.75
"9922" 6 "East Siberian taiga" 80601 90.75 67.75
"9923" 6 "Northeast Siberian taiga" 80605 146.75 67.75
"9924" 6 "Northeast Siberian taiga" 80605 132.75 68.25
"9925" 6 "Northeast Siberian taiga" 80605 142.75 69.25
"9926" 6 "East Siberian taiga" 80601 114.75 69.75
"9927" 6 "East Siberian taiga" 80601 112.25 70.25
"9928" 4 "Eastern forest-boreal transition" 50406 -78.25 47.25
"9929" 4 "Western Great Lakes forests" 50416 -94.25 48.25
"9930" 4 "Ussuri broadleaf and mixed forests" 80443 131.75 48.25
"9931" 6 "Central Canadian Shield forests" 50602 -76.75 48.75
"9932" 6 "Eastern Canadian forests" 50605 -55.75 49.25
"9933" 6 "Trans-Baikal conifer forests" 80609 107.75 49.25
"9934" 4 "Manchurian mixed forests" 80426 126.75 49.75
"9935" 6 "Central Canadian Shield forests" 50602 -86.75 50.25
"9936" 6 "Sakhalin Island taiga" 80607 142.25 50.25
"9937" 6 "Eastern Canadian forests" 50605 -73.25 50.75
"9938" 4 "East European forest steppe" 80419 36.75 50.75
"9939" 6 "Eastern Canadian forests" 50605 -64.25 51.25
"9940" 6 "Trans-Baikal conifer forests" 80609 109.75 51.75
"9941" 8 "Kazakh forest steppe" 80809 59.25 52.25
"9942" 8 "Daurian forest steppe" 80804 115.75 52.25
"9943" 8 "Canadian Aspen forests and parklands" 50802 -102.75 52.75
"9944" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 123.25 52.75
"9945" 6 "Midwestern Canadian Shield forests" 50609 -95.25 53.25
"9946" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 128.75 53.25
"9947" 6 "Midwestern Canadian Shield forests" 50609 -92.75 53.75
"9948" 8 "Kazakh forest steppe" 80809 79.75 53.75
"9949" 6 "Okhotsk-Manchurian taiga" 80606 136.75 53.75
"9950" 6 "Eastern Canadian Shield taiga" 50606 -78.75 54.25
"9951" 4 "East European forest steppe" 80419 39.25 54.25
"9952" 6 "Eastern Canadian Shield taiga" 50606 -65.25 54.75
"9953" 6 "Ural montane forests and tundra" 80610 57.75 54.75
"9954" 6 "East Siberian taiga" 80601 114.25 54.75
"9955" 6 "Mid-Continental Canadian forests" 50608 -107.25 55.25
"9956" 4 "Sarmatic mixed forests" 80436 25.75 55.25
"9957" 8 "Kazakh forest steppe" 80809 81.75 55.25
"9958" 6 "Eastern Canadian Shield taiga" 50606 -75.75 55.75
"9959" 4 "Sarmatic mixed forests" 80436 52.25 55.75
"9960" 6 "East Siberian taiga" 80601 108.25 55.75
"9961" 6 "Mid-Continental Canadian forests" 50608 -115.25 56.25
"9962" 4 "Sarmatic mixed forests" 80436 23.25 56.25
"9963" 4 "Western Siberian hemiboreal forests" 80444 79.25 56.25
"9964" 6 "East Siberian taiga" 80601 135.25 56.25
"9965" 6 "Southern Hudson Bay taiga" 50616 -92.25 56.75
"9966" 6 "Scandinavian and Russian taiga" 80608 47.75 56.75
"9967" 6 "East Siberian taiga" 80601 103.75 56.75
"9968" 6 "Northern Cordillera forests" 50613 -123.75 57.25
"9969" 4 "Sarmatic mixed forests" 80436 15.75 57.25
"9970" 6 "West Siberian taiga" 80611 76.75 57.25
"9971" 6 "East Siberian taiga" 80601 132.75 57.25
"9972" 6 "Northern Canadian Shield taiga" 50612 -95.25 57.75
"9973" 6 "Scandinavian and Russian taiga" 80608 53.75 57.75
"9974" 6 "East Siberian taiga" 80601 109.75 57.75
"9975" 6 "Muskwa-Slave Lake forests" 50610 -118.75 58.25
"9976" 6 "Scandinavian and Russian taiga" 80608 28.75 58.25
"9977" 6 "West Siberian taiga" 80611 84.75 58.25
"9978" 6 "Ural montane forests and tundra" 80610 59.75 58.75
"9979" 6 "East Siberian taiga" 80601 115.75 58.75
"9980" 6 "Muskwa-Slave Lake forests" 50610 -120.25 59.25
"9981" 6 "Scandinavian and Russian taiga" 80608 32.25 59.25
"9982" 6 "West Siberian taiga" 80611 88.25 59.25
"9983" 6 "Northeast Siberian taiga" 80605 152.25 59.25
"9984" 6 "Northern Canadian Shield taiga" 50612 -100.25 59.75
"9985" 6 "Scandinavian and Russian taiga" 80608 55.75 59.75
"9986" 6 "East Siberian taiga" 80601 111.75 59.75
"9987" 6 "West Siberian taiga" 80611 64.25 60.25
"9988" 6 "East Siberian taiga" 80601 120.25 60.25
"9989" 6 "West Siberian taiga" 80611 65.75 60.75
"9990" 6 "East Siberian taiga" 80601 121.75 60.75
"9991" 6 "West Siberian taiga" 80611 64.25 61.25
"9992" 6 "East Siberian taiga" 80601 120.25 61.25
"9993" 6 "Interior Alaska-Yukon lowland taiga" 50607 -157.75 61.75
"9994" 6 "Scandinavian and Russian taiga" 80608 55.75 61.75
"9995" 6 "East Siberian taiga" 80601 111.75 61.75
"9996" 6 "Northern Canadian Shield taiga" 50612 -113.25 62.25
"9997" 6 "Scandinavian and Russian taiga" 80608 36.25 62.25
"9998" 6 "East Siberian taiga" 80601 92.25 62.25
"9999" 6 "Northeast Siberian taiga" 80605 148.25 62.25
"10000" 6 "Yukon Interior dry forests" 50617 -136.75 62.75
"10001" 6 "West Siberian taiga" 80611 70.25 62.75
"10002" 6 "East Siberian taiga" 80601 126.25 62.75
"10003" 6 "Northern Canadian Shield taiga" 50612 -105.75 63.25
"10004" 6 "Scandinavian and Russian taiga" 80608 43.75 63.25
"10005" 6 "East Siberian taiga" 80601 99.75 63.25
"10006" 6 "Northeast Siberian taiga" 80605 155.75 63.25
"10007" 6 "Iceland boreal birch forests and alpine tundra" 80602 -17.75 63.75
"10008" 6 "West Siberian taiga" 80611 66.25 63.75
"10009" 6 "East Siberian taiga" 80601 122.25 63.75
"10010" 6 "Scandinavian and Russian taiga" 80608 28.25 64.25
"10011" 6 "West Siberian taiga" 80611 86.25 64.25
"10012" 6 "Northeast Siberian taiga" 80605 142.25 64.25
"10013" 6 "Interior Alaska-Yukon lowland taiga" 50607 -149.75 64.75
"10014" 6 "Scandinavian and Russian taiga" 80608 40.75 64.75
"10015" 6 "East Siberian taiga" 80601 96.75 64.75
"10016" 6 "Northeast Siberian taiga" 80605 152.75 64.75
"10017" 6 "Scandinavian and Russian taiga" 80608 55.25 65.25
"10018" 6 "East Siberian taiga" 80601 111.25 65.25
"10019" 6 "Northwest Territories taiga" 50614 -132.75 65.75
"10020" 6 "West Siberian taiga" 80611 63.75 65.75
"10021" 6 "East Siberian taiga" 80601 119.75 65.75
"10022" 6 "Northern Canadian Shield taiga" 50612 -117.25 66.25
"10023" 6 "Scandinavian and Russian taiga" 80608 21.75 66.25
"10024" 6 "West Siberian taiga" 80611 81.75 66.25
"10025" 6 "Interior Alaska-Yukon lowland taiga" 50607 -155.25 66.75
"10026" 6 "East Siberian taiga" 80601 101.75 66.75
"10027" 6 "Northeast Siberian taiga" 80605 157.75 66.75
"10028" 6 "Northwest Territories taiga" 50614 -134.25 67.25
"10029" 6 "East Siberian taiga" 80601 122.75 67.25
"10030" 6 "Scandinavian and Russian taiga" 80608 28.75 67.75
"10031" 6 "East Siberian taiga" 80601 91.25 67.75
"10032" 6 "Northeast Siberian taiga" 80605 147.25 67.75
"10033" 6 "Northeast Siberian taiga" 80605 133.25 68.25
"10034" 6 "Northeast Siberian taiga" 80605 133.75 68.75
"10035" 6 "Northeast Siberian taiga" 80605 143.25 69.25
"10036" 6 "East Siberian taiga" 80601 115.25 69.75
"10037" 6 "East Siberian taiga" 80601 112.75 70.25
"10038" 4 "Eastern forest-boreal transition" 50406 -77.75 47.25
"10039" 4 "Western Great Lakes forests" 50416 -93.75 48.25
"10040" 6 "Central Canadian Shield forests" 50602 -76.25 48.75
"10041" 6 "Trans-Baikal conifer forests" 80609 108.25 49.25
"10042" 4 "Manchurian mixed forests" 80426 127.25 49.75
"10043" 6 "Central Canadian Shield forests" 50602 -86.25 50.25
"10044" 6 "Sakhalin Island taiga" 80607 142.75 50.25
"10045" 6 "Eastern Canadian forests" 50605 -72.75 50.75
"10046" 4 "East European forest steppe" 80419 37.25 50.75
"10047" 6 "Eastern Canadian forests" 50605 -63.75 51.25
"10048" 6 "Trans-Baikal conifer forests" 80609 110.25 51.75
"10049" 8 "Kazakh forest steppe" 80809 59.75 52.25
"10050" 8 "Daurian forest steppe" 80804 116.25 52.25
"10051" 8 "Canadian Aspen forests and parklands" 50802 -102.25 52.75
"10052" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 123.75 52.75
"10053" 6 "Midwestern Canadian Shield forests" 50609 -94.75 53.25
"10054" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 129.25 53.25
"10055" 6 "Midwestern Canadian Shield forests" 50609 -92.25 53.75
"10056" 8 "Kazakh forest steppe" 80809 80.25 53.75
"10057" 6 "Okhotsk-Manchurian taiga" 80606 138.25 53.75
"10058" 6 "Eastern Canadian Shield taiga" 50606 -78.25 54.25
"10059" 4 "East European forest steppe" 80419 39.75 54.25
"10060" 6 "Eastern Canadian Shield taiga" 50606 -64.75 54.75
"10061" 6 "Ural montane forests and tundra" 80610 58.25 54.75
"10062" 6 "East Siberian taiga" 80601 114.75 54.75
"10063" 6 "Mid-Continental Canadian forests" 50608 -106.75 55.25
"10064" 4 "Sarmatic mixed forests" 80436 26.25 55.25
"10065" 4 "Western Siberian hemiboreal forests" 80444 82.25 55.25
"10066" 6 "Eastern Canadian Shield taiga" 50606 -75.25 55.75
"10067" 4 "Sarmatic mixed forests" 80436 52.75 55.75
"10068" 6 "East Siberian taiga" 80601 108.75 55.75
"10069" 6 "Mid-Continental Canadian forests" 50608 -114.75 56.25
"10070" 4 "Sarmatic mixed forests" 80436 23.75 56.25
"10071" 4 "Western Siberian hemiboreal forests" 80444 79.75 56.25
"10072" 6 "East Siberian taiga" 80601 135.75 56.25
"10073" 6 "Southern Hudson Bay taiga" 50616 -91.75 56.75
"10074" 6 "Scandinavian and Russian taiga" 80608 48.25 56.75
"10075" 6 "East Siberian taiga" 80601 104.25 56.75
"10076" 6 "Northern Cordillera forests" 50613 -123.25 57.25
"10077" 4 "Sarmatic mixed forests" 80436 16.25 57.25
"10078" 6 "West Siberian taiga" 80611 77.25 57.25
"10079" 6 "East Siberian taiga" 80601 133.25 57.25
"10080" 6 "Northern Canadian Shield taiga" 50612 -94.75 57.75
"10081" 6 "Scandinavian and Russian taiga" 80608 54.25 57.75
"10082" 6 "East Siberian taiga" 80601 110.25 57.75
"10083" 6 "Muskwa-Slave Lake forests" 50610 -118.25 58.25
"10084" 4 "Sarmatic mixed forests" 80436 29.25 58.25
"10085" 6 "West Siberian taiga" 80611 85.25 58.25
